group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
키덜트,키덜트_기타,디지몬 25주년 전시회 랜덤 캔뱃지 정가,"7,000",SALE,본인인증 회원,False,True,신 나 리,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993833,1107993833
키덜트,키덜트_기타,디지몬 전시회 랜덤 미니 아크릴스탠드 태일매튜리키나리한솔소라정석미나,"2,000",SALE,본인인증 회원,False,True,신 나 리,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993804,1107993804
키덜트,키덜트_기타,디지몬 전시회 전차 디오라마 진화 아크릴 렌티큘러 카드커버스티커 도감스티커 신태일 아구몬 금속뱃지 테리어몬 로프몬 마그넷 인형 PET 포스터 아구몬 카드,"2,000",SALE,본인인증 회원,False,True,신 나 리,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993780,1107993780
키덜트,키덜트_기타,[풀박스/오키드시드] 1/6 서큐버스 실비아 바이올렛ver. 팝니다,"120,000",SALE,인증+안전거래 회원,False,True,블랙리리스,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993776,1107993776
키덜트,키덜트_기타,디지몬 어드벤처 25주년 전시회 10만원 이상 구매 특전 모티몬 어니몬 둥실몬,"19,000",SALE,본인인증 회원,False,True,신 나 리,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993644,1107993644
키덜트,키덜트_기타,디지몬 어드벤처 25주년 전시회 입장 특전 티켓 태일 매튜 나리 리키 미나 소라 한솔 정석,"40,000",SALE,본인인증 회원,False,True,신 나 리,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993637,1107993637
키덜트,키덜트_기타,블루아카이브 게임개발부 자켓 미사용 신품 팝니다.,"170,000",SALE,인증+안전거래 회원,False,True,이걸차매,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993598,1107993598
키덜트,키덜트_기타,원피스 피규어 필름 레드버전(반프레스토) + 피규어 추가,"40,000",SALE,중고나라 회원,False,True,augustino,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993592,1107993592
키덜트,키덜트_기타,귀멸의 칼날 반프레스토 큐포켓 피규어 팝니다.,"40,000",SALE,중고나라 회원,False,True,augustino,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993584,1107993584
키덜트,키덜트_기타,"피규어 팝니다(원피스, 귀멸의 칼날, 셋쇼마루)","77,777",SALE,중고나라 회원,False,True,augustino,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993571,1107993571
키덜트,키덜트_기타,[미개봉] 하이메탈R VF-0S 피닉스 로이 포커 전용기,"189,000",SALE,중고나라 회원,False,True,난나,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993515,1107993515
키덜트,키덜트_기타,소니엔젤 피규어 성탄세트(2012년도.2014년도).강아지,"23,000",SALE,중고나라 회원,False,True,뭄뭉돌돌,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993472,1107993472
키덜트,키덜트_기타,레고 공룡.말.군인피규어(정품아님),"20,000",SALE,중고나라 회원,False,True,뭄뭉돌돌,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993453,1107993453
키덜트,키덜트_기타,[미개봉] 코토부키야 슈퍼 빌드 타이거 특전포함,"120,000",SALE,중고나라 회원,False,True,난나,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993391,1107993391
키덜트,키덜트_기타,리본돌옷 아기인형옷,"20,000",SALE,본인인증 회원,False,True,인형마켓,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993330,1107993330
키덜트,키덜트_기타,RG 크로스본 건담 X2 팝니다.,"41,000",SALE,본인인증 회원,False,True,sjp99114,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993300,1107993300
키덜트,키덜트_기타,[미개봉] 슈퍼 미니 프라 용자왕 가오가이거4(가오가이가4),"140,000",SALE,중고나라 회원,False,True,난나,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993290,1107993290
키덜트,키덜트_기타,로켓보이 1/6 이스나니 팝니다.,"200,000",SALE,본인인증 회원,False,True,하수,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993269,1107993269
키덜트,키덜트_기타,가면라이더 더블 일본판 메모리 판매합니다,"15,000",SALE,본인인증 회원,False,True,64017491,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993103,1107993103
키덜트,키덜트_기타,[미개봉] 프리미엄 반다이 슈퍼 미니 프라 용자왕 가오가이거 천룡신,"127,000",SALE,중고나라 회원,False,True,난나,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993101,1107993101
키덜트,키덜트_기타,"포켓몬 카드리그,덱 케이스,이브이 카드,키링,틴케이스,클리어파일,스티커","10,000",ESCROW,인증+안전거래 회원,True,True,중고 나ㄹㅏ,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993058,1107993058
키덜트,키덜트_기타,[미개봉] 프리미엄 반다이 슈퍼 미니 프라 용자왕 가오가이거 가오가이고,"127,000",SALE,중고나라 회원,False,True,난나,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107993007,1107993007
키덜트,키덜트_기타,"BANDAI(반다이), 테노리 프렌즈 11(4종), 급처합니다.","18,000",SALE,인증+안전거래 회원,False,True,TRAP MUZIK,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992960,1107992960
키덜트,키덜트_기타,"BANDAI(반다이), 생물대도감(사슴벌레 2종), 급처합니다.","9,000",SALE,인증+안전거래 회원,False,True,TRAP MUZIK,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992918,1107992918
키덜트,키덜트_기타,국산미니카 일괄 OR 각개,"60,000",SALE,본인인증 회원,False,True,순수한뽀로로,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992710,1107992710
키덜트,키덜트_기타,마들렌 매직참인형 미개봉 판매합니다,"54,000",SALE,인증+안전거래 회원,False,True,vlqnaldls01,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992638,1107992638
키덜트,키덜트_기타,"부어치킨X붕괴 스타레일 키링 (부현, 경원)","20,000",SALE,중고나라 회원,False,True,하늘나는비둘기,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992628,1107992628
키덜트,키덜트_기타,산리오 쿠로미 동전지갑 파우치,"5,000",SALE,중고나라 회원,False,True,제네시스u,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992588,1107992588
키덜트,키덜트_기타,포켓피스 띠부씰 지라치,"5,000",SALE,중고나라 회원,False,True,제네시스u,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992576,1107992576
키덜트,키덜트_기타,짱구메세지카드 우표 홀로그램스티커 등,"2,000",SALE,중고나라 회원,False,True,제네시스u,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992544,1107992544
키덜트,키덜트_기타,베이블레이드 버스트 스파킹,"150,000",RESERVATION_ESCROW,인증+안전거래 회원,True,True,레이라이더,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992481,1107992481
키덜트,키덜트_기타,MG 짐캐논 레드헤드 팝니다.,"49,000",SALE,본인인증 회원,False,True,sjp99114,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992452,1107992452
키덜트,키덜트_기타,바비 인형 생일 바비 벌스데이 위시 바비인형 생일바비 버스데이 (미개봉),"50,000",SALE,인증+안전거래 회원,False,True,맴매매미,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992316,1107992316
키덜트,키덜트_기타,MG 헤비암즈 커스텀 EW 팝니다.,"69,000",SALE,본인인증 회원,False,True,sjp99114,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992302,1107992302
키덜트,키덜트_기타,"드래곤불 스냅 라스트원, A상, B상, C상, D상, E상, I상 하위상","390,000",SALE,인증+안전거래 회원,False,True,맴매매미,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107992202,1107992202
키덜트,키덜트_기타,핫휠 여러가지 판매합니다.,"4,000",SALE,중고나라 회원,False,True,proge,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991974,1107991974
키덜트,키덜트_기타,열일곱미미 두근두근 발렌타인 (미개봉/단종미미),"35,000",SALE,인증+안전거래 회원,False,True,맴매매미,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991963,1107991963
키덜트,키덜트_기타,"PIKMIN 피크민 인형, 열쇠고리 (닌텐도샵) 큰 키링 / 피크민 바쓰밤 (입욕제) 1탄,2탄","9,000",ESCROW,본인인증 회원,True,True,아라사시에이,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991937,1107991937
키덜트,키덜트_기타,새상품 디즈니 피규어 2종 일괄,"16,000",SALE,본인인증 회원,False,True,thebdgo,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991855,1107991855
키덜트,키덜트_기타,모델펠리즈-카쿠즈 나루토,"150,000",SALE,인증+안전거래 회원,False,True,내가뭘구매하는건지,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991713,1107991713
키덜트,키덜트_기타,surge 히단 나루토,"150,000",SALE,인증+안전거래 회원,False,True,내가뭘구매하는건지,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991704,1107991704
키덜트,키덜트_기타,사이드쇼 다크나이트 조커 좌상,"320,000",SALE,인증+안전거래 회원,False,True,내가뭘구매하는건지,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991691,1107991691
키덜트,키덜트_기타,"일본 성인 동인지,만화(망가),애니, av, 미연시 dvd 판매합니다","10,000",ESCROW,인증+안전거래 회원,True,True,shsixj,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991642,1107991642
키덜트,키덜트_기타,카카오프렌즈 라이언 팝콘통,"5,000",SALE,본인인증 회원,False,True,하쮸핑,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991254,1107991254
키덜트,키덜트_기타,산리오 코기뮹 인형 키링 핑크 / 블루,"9,000",SALE,본인인증 회원,False,True,하쮸핑,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991220,1107991220
키덜트,키덜트_기타,포켓몬스터 코토부키야 우리,"100,000",SOLD_OUT,본인인증 회원,False,False,낌끼유,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991131,1107991131
키덜트,키덜트_기타,카카오프렌즈 베어라이언 바디필로우 롱쿠션,"18,000",SALE,본인인증 회원,False,True,하쮸핑,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991125,1107991125
키덜트,키덜트_기타,올드레고 6639 터보 레이싱카 MISB 판매합니다.,"50,000",SALE,인증+안전거래 회원,False,True,조커레고,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991070,1107991070
키덜트,키덜트_기타,올드레고 6958 스페이스 은하탐사기지 깨끗한 중고 판매합니다.,"185,000",SALE,인증+안전거래 회원,False,True,조커레고,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991047,1107991047
키덜트,키덜트_기타,올드레고 6938 스페이스 은하탐사대 깨끗한 중고 판매합니다.,"80,000",SALE,인증+안전거래 회원,False,True,조커레고,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107991030,1107991030
키덜트,키덜트_기타,pps 시라누이 마이 구합니다,"450,000",ESCROW,중고나라 회원,True,True,odeng1004,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990967,1107990967
키덜트,키덜트_기타,플래시킹 후뢰시킹DX 정크 판매합니다,"500,000",SALE,중고나라 회원,False,True,ikikKIM,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990906,1107990906
키덜트,키덜트_기타,코토부키야 데커드 듀크 화이어제이데커 용자물 용자 k캅스 용자경찰 프라모델 고토부키야 취미 피규어,"250,000",SALE,본인인증 회원,False,True,캐쓸킹,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990876,1107990876
키덜트,키덜트_기타,hg 고자우라 무적캡틴사우르스 그랑자우라 마그나자우라 반다이 프라모델 피규어 취미 엘드란 용자 용자물,"150,000",SALE,본인인증 회원,False,True,캐쓸킹,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990699,1107990699
키덜트,키덜트_기타,국산미니카 일괄 판매합니다,"180,000",SALE,중고나라 회원,False,True,크림위에생크림,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990626,1107990626
키덜트,키덜트_기타,"아이카츠 wm,미즈키,이치고 오피스걸 아크릴스탠드 판매","27,000",SALE,본인인증 회원,False,True,세레니테,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990624,1107990624
키덜트,키덜트_기타,권총 리볼버 외 총 가챠,"2,222",SALE,본인인증 회원,False,True,고쿠14,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990595,1107990595
키덜트,키덜트_기타,반다이 어른의(대인의) 초합금 아폴로 11호 미개봉 판매합니다.,"850,000",SALE,중고나라 회원,False,True,PMD KIM,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990187,1107990187
키덜트,키덜트_기타,Rah 젤다의전설 링크판매합니다.,"240,000",SALE,인증+안전거래 회원,False,True,조조같은놈,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107990085,1107990085
키덜트,키덜트_기타,shf드래곤볼 손오공 이펙트파츠 셋 미개봉,"54,000",SALE,인증+안전거래 회원,False,True,무츠 키이치,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989999,1107989999
키덜트,키덜트_기타,반다이 피규어 원피스 콜렉션 <스릴러바크 파이트편> 박스셋 미개봉,"99,000",SALE,중고나라 회원,False,True,Nashty13,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989944,1107989944
키덜트,키덜트_기타,코미니카 하울의 움직이는 성 소피 하울 마르코 마르클 피규어 지브리 미니어처 카브 미야자키 하야오,"150,000",SALE,인증+안전거래 회원,False,True,밀키우니맘,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989732,1107989732
키덜트,키덜트_기타,정품 치이카와 하치와레 헬로키티 산리오 콜라보 누이 인형 대형 먼작귀,"50,000",SALE,인증+안전거래 회원,False,True,밀키우니맘,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989699,1107989699
키덜트,키덜트_기타,마도정병의 슬레이브 이벤트 빅 아크릴 팝니다,"25,000",SALE,인증+안전거래 회원,False,True,선동이,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989602,1107989602
키덜트,키덜트_기타,드래곤길들이기 키링 영화 드래곤,"5,000",SALE,인증+안전거래 회원,False,True,밀키우니맘,2025-06-08,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107989589,1107989589
