group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
악세서리,악세서리_순금/골드/실버,"골든듀 미오뉴 펜던트,리라인 체인","735,000",SALE,중고나라 회원,False,True,oasis135,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204924,1108204924
악세서리,악세서리_순금/골드/실버,골드모아 골드바 주물금 콩알금 콩금 순금 1돈짜리 팔아요,"558,000",ESCROW,인증+안전거래 회원,True,True,튼튼한게최고,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204092,1108204092
악세서리,악세서리_순금/골드/실버,금목걸이,"4,000,000",SALE,본인인증 회원,False,True,onel****,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108203632,1108203632
악세서리,악세서리_순금/골드/실버,18k 대나무목걸이 6.69돈 길이50cm 1돈당 43만원계산. 18k목걸이18k남자목걸이18k남성목걸이,"2,880,000",ESCROW,중고나라 회원,True,True,Hawaii310,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108196932,1108196932
악세서리,악세서리_순금/골드/실버,[부산]한국금거래소 골드바,"585,000",SALE,본인인증 회원,False,True,티끌모아,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108195808,1108195808
악세서리,악세서리_순금/골드/실버,"한국조폐공사 발행 골드바, 불리온메달, 실버바, 한국금거래소 골드바 새제품 판매합니다.","2,000",SALE,중고나라 회원,False,True,똘똘이 레고,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108195302,1108195302
악세서리,악세서리_순금/골드/실버,스마일 실버 은 체인 925 목걸이 새상품,"100,000",SALE,본인인증 회원,False,True,고로켓,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108194865,1108194865
악세서리,악세서리_순금/골드/실버,나스첸카 오닉스 실버925 반지 영리영리,"150,000",SALE,본인인증 회원,False,True,로사가데니아,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108194024,1108194024
악세서리,악세서리_순금/골드/실버,실버925.체인은팔찌 유화제품,"50,000",SALE,중고나라 회원,False,True,하루살이인쉥,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108193957,1108193957
악세서리,악세서리_순금/골드/실버,골든듀 아마빌레반지판매해요새상품,"600,000",SALE,본인인증 회원,False,True,hhhs05,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108192553,1108192553
악세서리,악세서리_순금/골드/실버,초급매))순금30돈 비휴팔찌 완전 새제품,"560,000",ESCROW,본인인증 회원,True,True,1046기,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108188859,1108188859
악세서리,악세서리_순금/골드/실버,(새상품)14k 다이아몬드 아코야 진주 팬던트 8-8.5mm,"270,000",SALE,본인인증 회원,False,True,쭈라이트,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108188561,1108188561
악세서리,악세서리_순금/골드/실버,불가리 미니비제로원 로즈골드 18k 목걸이,"2,800,000",SALE,본인인증 회원,False,True,쁜지어뭉,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108186910,1108186910
악세서리,악세서리_순금/골드/실버,GBK 골드바 10돈 6개 팝니다,"570,000",SALE,본인인증 회원,False,True,0103060,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108184559,1108184559
악세서리,악세서리_순금/골드/실버,14k 볼반지 새상품,"125,000",SALE,중고나라 회원,False,True,레인보우11,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108184066,1108184066
악세서리,악세서리_순금/골드/실버,삼성 골드바 100g 팝니다,"570,000",SALE,본인인증 회원,False,True,0103060,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108183848,1108183848
