group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
명품,명품_여성신발,온러닝 러닝화 245 <가격인하>,"99,000",SALE,중고나라 회원,False,True,미소,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108208290,1108208290
명품,명품_여성신발,디올 바이브 스니커즈,"800,000",ESCROW,본인인증 회원,True,True,hdcd,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207249,1108207249
명품,명품_여성신발,샤넬 플랫슈즈 블랠,"520,000",SALE,본인인증 회원,False,True,사요사요,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206943,1108206943
명품,명품_여성신발,에르메스 오란 37 새상품,"1,100,000",SALE,중고나라 회원,False,True,라라라블리,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206064,1108206064
명품,명품_여성신발,셀린느 트리오페 로퍼(40사이즈),"570,000",SALE,중고나라 회원,False,True,wkdgyduf12,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206045,1108206045
명품,명품_여성신발,셀린느 로퍼40사이즈(가격내림),"570,000",SALE,중고나라 회원,False,True,wkdgyduf12,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205886,1108205886
명품,명품_여성신발,하이힐 250사이즈 굽 8cm 하이힐250 구두250 구두 워커 워커힐 워커250 워커힐250 샌들힐250,"25,000",SALE,중고나라 회원,False,True,eclipseUp,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205578,1108205578
명품,명품_여성신발,엠포리오알마니 EA7 스니커즈 (240/새상품급),"85,000",SALE,중고나라 회원,False,True,죽향와우딸기,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205495,1108205495
명품,명품_여성신발,구찌 빅토아르 펌프스 38size/미사용품,"460,000",SALE,중고나라 회원,False,True,nananaong,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205477,1108205477
명품,명품_여성신발,셀린느 트리오페 체인 로퍼 36.5,"430,000",ESCROW,본인인증 회원,True,True,쿠니구니,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204478,1108204478
