group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
스타굿즈,스타굿즈_기타,드래곤 길들이기 2주차 특전 / 롯데시네마 스페셜관 포스터,"13,000",SALE,인증+안전거래 회원,False,True,csdnp,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207268,1108207268
스타굿즈,스타굿즈_기타,"원신 나비아 바인더, 푸리나 투명 포토카드 등등","10,000",SALE,인증+안전거래 회원,False,True,nyaa928,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206924,1108206924
스타굿즈,스타굿즈_기타,붕괴 스타레일 아글라이아 코롯토(맘스터치 콜라보),"7,000",SALE,인증+안전거래 회원,False,True,nyaa928,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206861,1108206861
스타굿즈,스타굿즈_기타,"원신 나히다 4주년 색지, 호요랜드 티켓,포토카드(나비아,시그윈,샤를로트) 등등","10,000",SALE,인증+안전거래 회원,False,True,nyaa928,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206637,1108206637
스타굿즈,스타굿즈_기타,"봇치더록, 날씨의아이, 트라페지움, 너의색 포스터,ttt","8,000",SALE,인증+안전거래 회원,False,True,nyaa928,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206259,1108206259
스타굿즈,스타굿즈_기타,붕괴스타레일 나찰 피규어,"20,000",SALE,인증+안전거래 회원,False,True,nyaa928,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206174,1108206174
스타굿즈,스타굿즈_기타,아스트로 앨범 문빈 산하 팬콘 usb 버전 팝니다,"35,000",SALE,인증+안전거래 회원,False,True,쿠키쿠키킼,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206006,1108206006
스타굿즈,스타굿즈_기타,"앙스타 앙상블스타즈 토리 유사코롯타, 캔뱃지, 아크릴판매","20,000",SALE,본인인증 회원,False,True,세레니테,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205612,1108205612
스타굿즈,스타굿즈_기타,싱글즈 2021년 9월호 장기용,"20,000",SALE,본인인증 회원,False,True,호호형제맘맘,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204153,1108204153
스타굿즈,스타굿즈_기타,드래곤 길들이기 ttt 구합니다(교환).  저)아트카드-님)ttt,"2,000",ESCROW,인증+안전거래 회원,True,True,딜리버리 나이트,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108203923,1108203923
스타굿즈,스타굿즈_기타,[미개봉] BTS/방탄소년단 데뷔 10주년 기념 우표 패킷,"22,000",ESCROW,중고나라 회원,True,True,털복숭이댕댕이,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108202368,1108202368
스타굿즈,스타굿즈_기타,열혈사제 블루레이 미개봉 선입금 특전,"550,000",SALE,중고나라 회원,False,True,qwer1234,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108201268,1108201268
스타굿즈,스타굿즈_기타,무한도전 2017년 탁상용 달력/벽걸이 달력/다이어리 (미개봉),"30,000",SALE,중고나라 회원,False,True,Orange Road,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200538,1108200538
스타굿즈,스타굿즈_기타,변우석 교촌 포카 키링 포토카드,"20,000",SALE,본인인증 회원,False,True,낑깡잇잇,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108199974,1108199974
스타굿즈,스타굿즈_기타,픽셀리 잠뜰굿즈 GS25 콜라보 한정판 팝니다,"2,000",SALE,본인인증 회원,False,True,강민TCA,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108198620,1108198620
스타굿즈,스타굿즈_기타,보이스오브햄릿 특전 엽서 민우혁,"5,000",SALE,본인인증 회원,False,True,시월 하늘,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108195744,1108195744
스타굿즈,스타굿즈_기타,이준기 전문매거진 화보집   태국.홍콩.발리,"210,000",SALE,본인인증 회원,False,True,시월 하늘,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108195624,1108195624
스타굿즈,스타굿즈_기타,이준기 화보 잡지 책자들,"11,111",SALE,본인인증 회원,False,True,시월 하늘,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108195568,1108195568
스타굿즈,스타굿즈_기타,아이돌cd 각7천원,"7,000",SALE,중고나라 회원,False,True,wolhwa,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108193778,1108193778
스타굿즈,스타굿즈_기타,스타벅스 프리퀀시 미션 교환해요,"2,002",SALE,본인인증 회원,False,True,제니퍼,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108192856,1108192856
스타굿즈,스타굿즈_기타,"🔥영화관 특전🔥영화 A3 포스터 3종 (캡틴 아메리카4, 미키17, 컴패니언) 일괄 판매합니다.","8,000",SALE,본인인증 회원,False,True,윌리엄스88,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108192378,1108192378
스타굿즈,스타굿즈_기타,드라마 현장 대본 판매합니다. (한고은 이성민 한효주 이승기 김지영 김호진 아홉 차웅기 씨야 남규리 정지훈 이나영 지오디 데니안 장동건 김하늘 김우빈 신하균 이설 이준혁 남지현),"15,000",SALE,중고나라 회원,False,True,에이티티이엔티아이온,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108192351,1108192351
스타굿즈,스타굿즈_기타,"🔥CGV 특전🔥 영화 필름마크 3종 스파이더맨 어크로스 더 유니버스, 바비, 007 노타임투다이  판매합니다.","5,000",SALE,본인인증 회원,False,True,윌리엄스88,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108192092,1108192092
스타굿즈,스타굿즈_기타,새상품 뉴진스 무라카미 다카시 쿠션 판매합니다,"60,000",SALE,인증+안전거래 회원,False,True,나무,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108191338,1108191338
스타굿즈,스타굿즈_기타,1990년대 탐 크루즈 배구선수 김세진 잡지 신문 기사 인터뷰 사진 포토카드,"30,000",SALE,중고나라 회원,False,True,gooddaywhynot,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108190283,1108190283
스타굿즈,스타굿즈_기타,"메가박스 오리지널티켓 ( 퀀터매니아, 베놈, 듄, 위시, 가디언즈오브갤럭시, 신비한 동물사전과 덤블도어, 귀멸의칼날 티켓, 스파이더맨 3종 ) + 오티북 포스터 (토르3 + 데드 레코닝) + cgv 골든티켓","10,000",ESCROW,본인인증 회원,True,True,공부를하고,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108189595,1108189595
스타굿즈,스타굿즈_기타,설계자 ttt+아트카드 일괄 팝니다.,"10,000",SALE,인증+안전거래 회원,False,True,칸쵸닝,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108189161,1108189161
스타굿즈,스타굿즈_기타,조커2 아이맥스포스터1주차+2주차+광기의 듀엣 오리지널포스터 일괄 팝니다.,"20,000",SALE,인증+안전거래 회원,False,True,칸쵸닝,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108189087,1108189087
스타굿즈,스타굿즈_기타,1승 필름마크+소방관 필름마크 팝니다,"10,000",SALE,인증+안전거래 회원,False,True,칸쵸닝,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108189007,1108189007
스타굿즈,스타굿즈_기타,하얼빈 아이맥스 포스터+TTT 팝니다.,"13,000",SALE,인증+안전거래 회원,False,True,칸쵸닝,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108188981,1108188981
스타굿즈,스타굿즈_기타,시빌 워:분열의 시대 아이맥스포스터+TTT 팝니다.,"10,000",SALE,인증+안전거래 회원,False,True,칸쵸닝,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108188914,1108188914
스타굿즈,스타굿즈_기타,선재업고튀어 선업튀 블루레이 (확장판),"299,000",SALE,중고나라 회원,False,True,3wweee,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108186951,1108186951
스타굿즈,스타굿즈_기타,t1 티원 2023 월즈 유니폼(자켓) 2xl 팝니다. (페이커 마킹),"420,000",SALE,,False,True,미노륑,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108186011,1108186011
스타굿즈,스타굿즈_기타,H.O.T. 마지막 자료.,"300,000",SALE,중고나라 회원,False,True,정리중정리중,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108185250,1108185250
스타굿즈,스타굿즈_기타,"구해요)슬램덩크 레진 피규어 인피니티 정대만 , 서태웅 구합니다","111,111",SALE,본인인증 회원,False,True,rjdhbsnz,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108183433,1108183433
스타굿즈,스타굿즈_기타,"(구해요) 서태지와 아이들, 듀스, 솔리드. 브로마이드, 포스터 구합니다.","200,000",SALE,중고나라 회원,False,True,yoPac,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108182427,1108182427
스타굿즈,스타굿즈_기타,[니케X디저트39] 아크릴스탠드+포토카드 4종 세트,"95,000",ESCROW,본인인증 회원,True,True,NUDIEjn,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108180204,1108180204
스타굿즈,스타굿즈_기타,[니케X디저트39] 아크릴스탠드+포토카드 소다,"17,000",ESCROW,본인인증 회원,True,True,NUDIEjn,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108180187,1108180187
스타굿즈,스타굿즈_기타,[니케X디저트39] 아크릴스탠드+포토카드 프리바티,"27,000",ESCROW,본인인증 회원,True,True,NUDIEjn,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108180173,1108180173
