group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
오토바이,오토바이_오토바이 125CC초과,야마하 엑스맥스 xmax 판매합니다.,"2,400,000",SALE,본인인증 회원,False,True,아하오호,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108208626,1108208626
오토바이,오토바이_오토바이 125CC초과,혼다 포르자300 18년식 판매합니다,"2,300,000",SALE,중고나라 회원,False,True,백만식,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108208144,1108208144
오토바이,오토바이_오토바이 125CC초과,HONDA 혼다 PCX  125CC 센터 점검된 엔진 좋은 스쿠터 바이크 오토바이,"1,250,000",SALE,중고나라 회원,False,True,lee아빠,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206188,1108206188
오토바이,오토바이_오토바이 125CC초과,2016년 야마하 R3 블루컬러 판매합니다.,"2,800,000",SALE,◆셀러회원◆,False,True,DO1422,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205107,1108205107
오토바이,오토바이_오토바이 125CC초과,야마하 24년식 페리모델 XMAX300 판매 합니다,"5,300,000",SALE,중고나라 회원,False,True,드방이라이더,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205039,1108205039
오토바이,오토바이_오토바이 125CC초과,우퍼 튜닝 23년식 X-MAX 300 판매합니다,"4,000,000",SALE,◆셀러회원◆,False,True,mdmdmdye,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204419,1108204419
오토바이,오토바이_오토바이 125CC초과,할리 883아이언,"8,830,000",SALE,본인인증 회원,False,True,드락군,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108204023,1108204023
오토바이,오토바이_오토바이 125CC초과,중고 오토바이매입 전차종 당일구매합니다,"2,222",SALE,◆셀러회원◆,False,True,빈모터스포츠,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108202573,1108202573
오토바이,오토바이_오토바이 125CC초과,Xmax300   22년식  올수리   서울  노원구   공릉동,"2,680,000",SALE,중고나라 회원,False,True,서울시노원 돈키호테,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108201325,1108201325
오토바이,오토바이_오토바이 125CC초과,2019년식 혼다 풀배기 CBR 650R 판매합니다.,"9,500,000",SALE,◆셀러회원◆,False,True,mdmdmdye,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200968,1108200968
오토바이,오토바이_오토바이 125CC초과,18년식 bmw s1000r 컨디션최상 판매합니다.,"8,500,000",SALE,◆셀러회원◆,False,True,mdmdmdye,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200800,1108200800
오토바이,오토바이_오토바이 125CC초과,코멧 650RC (GT650) 15년식 팝니다 (개인판매),"2,200,000",SALE,본인인증 회원,False,True,동호콩,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200019,1108200019
오토바이,오토바이_오토바이 125CC초과,미실용 스쿠터 비버업,"700,000",SALE,중고나라 회원,False,True,qkrqhdtjr,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108199852,1108199852
오토바이,오토바이_오토바이 125CC초과,18년식 킴코 엑스타운 x-town300,"1,200,000",SALE,중고나라 회원,False,True,jhu78390,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108199815,1108199815
