group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
남성패션,남성패션_의류,메종 키츠네 네이비 폭스 로고 스웻셔츠 맨투맨 버건디,"110,000",SALE,중고나라 회원,False,True,lIIlllIIlIlIIllIlIll,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895731,1107895731
남성패션,남성패션_의류,노스페이스 1996 레트로 눕시 다운 자켓 리사이클 TNF 블랙,"150,000",SALE,본인인증 회원,False,True,smide,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895724,1107895724
남성패션,남성패션_의류,"마블 스파이더맨 팝콘 메이커, 코카콜라 콜드컵 미개봉 새제품 2.3만원 운포","23,000",SALE,중고나라 회원,False,True,THEXXXXX,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895718,1107895718
남성패션,남성패션_의류,남성 36인치 리바이스 511 화이트 오크 청바지,"19,000",SALE,중고나라 회원,False,True,두리옷장,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895716,1107895716
남성패션,남성패션_의류,리바이스 501 청색&연청,"35,000",ESCROW,중고나라 회원,True,True,시골길의계란후라이,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895669,1107895669
남성패션,남성패션_의류,무신사 스탠다드 스포츠 라이트웨이트 후디드 윈드 러닝 재킷 XL 블랙 3.8만원 운포,"38,000",SALE,중고나라 회원,False,True,THEXXXXX,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895636,1107895636
남성패션,남성패션_의류,몽벨 윈드블라스트 후드 자켓 다크그린 L-R,"80,000",SALE,중고나라 회원,False,True,ccssil,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895630,1107895630
남성패션,남성패션_의류,컴투스 프로야구 홈런배틀2 제트 유니폼 110,"50,000",SALE,중고나라 회원,False,True,선문스타1,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895625,1107895625
남성패션,남성패션_의류,남성 110 까스텔바작 골프웨어 집업,"43,000",SALE,중고나라 회원,False,True,두리옷장,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895618,1107895618
남성패션,남성패션_의류,남성 34인치 나이키 골프웨어 드라이핏 바지,"50,000",SALE,중고나라 회원,False,True,두리옷장,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895580,1107895580
